Description	TotalSalesDollars	ProfitMargin
Newton Merlot Napa Unfilterd	1109.7	34.198432008651
Nexo Rioja	599.4	31.931931931931928
Nicolis Recioto Valpo Clsc	1098.9	69.6969696969697
Niner Wine Est Red Paso Robl	1019.4	32.901706886403765
Ninety Cellars Lot 92 Merlot	714.3500000000001	35.03184713375798
Nozzole Le Bruniche Chardon	649.5000000000001	17.782909930715952
Nuvo Lemon Sorbet Liqueur	624.7500000000001	84.84993997599041
OR-G Liqueur	1404.3500000000004	23.77968455157193
Oak Leaf Cab Svgn Cal	897.0	31.438127090300988
Oak Leaf Chard Cal	538.2	32.77591973244148
Oak Leaf Moscato	179.4	35.11705685618729
Oak Leaf Pnt Grigio Cal	358.8	67.55852842809364
Oak Leaf Svgn Bl Cal	1076.4	33.44481605351171
Obsidian Ridge Cab Svgn	434.85	31.04518799586064
Occhio A Vento Vermentino	339.15000000000003	80.68701164676398
Octave Vino Verde White	449.5000000000003	20.04449388209127
Oko Cab Svgn VdP L'Herault	719.4	32.443703085904914
Old Forester Birthday 2016	1349.85	20.002222469163243
Old Thompson	374.7	25.940752602081663
Ole Smoky Strawberry Lightin	719.5500000000003	82.50295323466055
Olivier Chablis Savary	1753.6500000000008	84.97989906765889
Olivier Leflaive Bourg Al 12	569.7000000000002	21.73073547481132
Opici Homemade Barberone Bia	959.5999999999999	31.971654856190078
Oro de Oaxaca Mezcal	1559.4000000000003	26.471719892266275
Ozeki Nigori Unfiltered Sake	1677.6	31.473533619456358
Pacifico Sur Cab Svgn Rsv	1348.6500000000003	11.2445779112446
Pacifico Sur Rsv Malbec	49.95	31.03103103103104
Pallini Raspicello Liqueur	1499.4000000000003	24.80992396958786
Parducci Sustainable Red	779.4	49.73056197074672
Parducci Sustainable White	449.4	34.57943925233645
Paul D Gruner Veltliner	869.4	35.472739820565906
Penalolen Cab Svgn Maipo	1109.4	31.04380746349379
Penfolds Koonunga Cab/Merlot	779.4	35.488837567359504
Penner-Ash Viognier	1259.5500000000002	14.302727164463505
Pepe Lopez Premium Gold	499.5000000000002	10.390390390390438
Pepperjack Barossa Red	959.6000000000003	0.020842017507323136
Peter Vella Moscato Sangria	599.6000000000001	33.75583722481655
Philippe Herard Bl de Blanc	1518.1000000000008	71.17449443383178
Phillips Union Cherry Whisky	689.7	21.879077859939102
Piero Broglia Gavi di Gavi	599.7000000000002	12.823078205769582
Pinecroft Cab Svgn Cal	986.9999999999995	32.522796352583576
Pinecroft Chard Cal	1184.3999999999996	20.212765957446784
Pinecroft Pnt Grigio	625.1000000000001	12.989921612542016
Pinnacle Atomic Hots	64.95	24.788298691301016
Pinnacle Cake Vodka	427.05000000000007	82.64840182648402
Pinnacle Cinnabon Vodka	779.4	40.415704387990765
Pinnacle Coconut	629.7000000000002	24.249642686993823
Pinnacle Coconut Vodka	389.7	42.95612009237875
Pinnacle Orange Whipped	521.9500000000003	79.79691541335379
Pinnacle Pumpkin Pie	1169.1000000000001	55.69241296723977
Pinot Evil VDP Beaute Pnt Nr	599.4	59.45945945945946
Pio II Chianti 07	419.4	32.904148783977114
Pizzolato Fields Prosecco	839.4	31.522516082916376
Plymouth Navy Strength Gin	1109.7	27.00729927007299
Pofyros-Spiropooulos	749.7	31.052420968387363
PopCrush Sparkling Wine	539.4	31.92436040044494
Portal 40 Yr Old Tawny Port	949.95	34.212326964577095
Portillo Malbec	539.4	31.034482758620683
Pot de Vin Rouge Organic	899.4	31.954636424282857
Presswork Grenache Mclaren V	791.1	31.968145620022746
Prichard's Single Malt	174.95000000000002	23.663903972563592
Primo Amore Rsl	689.4	33.33333333333333
Pro.mis.Q.ous White CA	959.4500000000015	73.48480900515925
Proemio Chard	1628.100000000001	78.07259996314724
Proemio Malbec	479.4	34.668335419274094
Proximo Red Rioja	1398.0000000000005	15.007153075822613
Quara Malbec	59.95	32.44370308590492
Quivira Znfdl Dry Creek Vly	689.4	35.07397737162751
Quota 31 Primitivo IGP	1438.8000000000002	31.0258548790659
R Mondavi Malbec Private Slt	429.5000000000001	28.055878928987216
R Mondavi Winery Cab Svgn Na	619.9499999999999	32.43003468021614
R Perrin Chtnf du Pape	1109.7	34.198432008651
R Stemmler Carneros Pnt Nr E	369.90000000000003	65.51770748851041
R Stuart Big Fire Rose	1139.4	34.22854133754608
R Young Est Cab Svgn Alexndr	1049.8	2.6100209563726406
Ramon Bilbao Valinas Albarin	559.6000000000003	2.0014295925661463
Ranch 32 Chard	69.95	32.451751250893494
Rastignac Pineau des Charent	839.4	34.6676197283774
Ravines Gewurztraminer	84.94999999999999	35.49146556798115
Rebel Newmans Own Chard	999.0000000000007	22.0420420420421
Red Truck Znfdl Sonoma Cnty	359.7	31.943286071726433
Redtree Moscato	44.95	35.483870967741936
Regnard Macon Lugny Chard	659.7	31.514324693042294
Revelation Chard Pays D'Oc	407.40000000000003	34.6097201767305
Rex Goliath Cab Svgn Free Ra	1573.6500000000003	13.86903059765516
Rex Goliath Moscato	1507.7000000000016	2.1025402931618307
Rex Goliath Pink Moscato	1287.950000000001	7.061609534531671
Rex Goliath Pnt Grigio Free	669.5000000000002	19.073935772964933
Rhum Barbancourt 3 Star	1231.6500000000005	48.45938375350143
Right Hand Man Syrah	189.9	38.493944181147974
Riojana Chard	449.4	30.97463284379172
Riojana Malbec	898.8	33.77837116154873
Rittenhouse Rye Bonded Whsky	1739.4	23.07692307692308
Riunite Bianco	1138.8000000000006	17.808219178082236
Riunite Peach Moscato	299.7	31.931931931931928
Rocca di Montemassi Le Faca	454.3500000000001	31.473533619456372
Ron Barcelo Imperial Rum	869.7	20.627802690582968
Roncolato Valpo Super S Barb	869.4000000000001	33.333333333333336
Rose 'N' Blum Pink Moscato	448.49999999999994	32.77591973244146
Rosenblum Znfdl Paso Robles	1079.4000000000003	33.79655364091165
Rosita Tequila Liqueur	328.05	25.92592592592592
Rothman & Winter Apricot	329.85	25.920873124147338
Rothman & Winter Pear Liquer	109.94999999999999	21.282401091405177
Royal Thistle Scotch	1019.4000000000003	73.74926427310183
Ruca Malen Petit Verdot	1139.4000000000003	31.964191679831515
Ruca Malen Yauquen Bonarda	1158.5500000000002	69.31077640153642
S S Pierce 99 Vodka 80 Proof	1320.8999999999999	51.65796048148989
S S Pierce Manhattan	1318.8000000000006	42.74340309372157
S S Pierce Ninety Nine Bl W	337.04999999999995	73.7427681352915
S S Pierce Ninety Nine Gin	337.04999999999995	8.129357662067935
S S Pierce Ninety Nine Rum	749.0000000000001	33.04405874499333
Saint M Pflaz	1438.8000000000002	28.690575479566316
Salers Apertif Gentiane	109.94999999999999	35.06139154160982
Salmon & Trout Bordeaux Blnc	448.99999999999994	66.92650334075724
Salmon Creek Merlot Calif	748.5000000000006	33.26653306613231
Salmon Creek Wh Znfdl Cal	1122.7500000000002	8.082832331329366
Salted Caramel Martini Wine	996.4500000000007	23.76938130362794
Samos High Peaks Muscat	804.3000000000003	65.53524804177547
Santa Barbara Winery Chard	1329.2500000000005	6.6541282678202345
Santa Marta Pnt Grigio	479.4	34.167709637046315
Santa Rita Organic Svgn Bl	49.95	66.46646646646647
Sassy Bitch Pnt Noir	719.4	31.526271893244374
Sauvignon Republic Svgn Bl	483.45	27.272727272727277
Sauza Sprklg Wild Berry Marg	139.79999999999998	82.15307582260371
Scagliola Dolcesvago Moscato	523.9500000000002	68.22215860292013
Schlink Haus Spatlese	689.4	31.070496083550903
Scoresby Scotch	59.95	28.607172643869887
Scorpion Silver	1049.7	22.49214061160332
Sea Hagg Poitin White Whisky	494.45000000000016	44.50399433714229
Sea Ridge Chard Cal	389.7	31.947652040030793
Seagrams Twisted Lime Gin	1019.4000000000001	20.011771630370816
Sebastiani Merlot Sonoma	99.94999999999999	31.96598299149574
Secoli 14 Pnt Grigio Venezia	949.0500000000002	60.59217111848692
Seghesio Arneis RRV	989.1000000000005	77.16105550500455
Seifried Nelson Svgn Blanc	1439.1000000000006	8.025849489264136
Sensi Tuscano Bianco	1348.2	33.37783711615487
Sette Ponti Crognolo Toscan	699.6500000000002	71.61437861788038
Seven Deadly Zins Lodi Znfdl	1499.0000000000002	22.82188125416947
Shannon Ridge Chard HE Lake	1678.95	59.81416957026714
Shooting Star Chard Lake Cny	1723.8500000000001	28.938132668155603
Sierra Cantabria 14 Rose Rio	909.3000000000005	40.87759815242498
Sileni Nano Pnt Nr	379.05000000000024	14.523149980213745
Silver Mtn Hard Cider	1712.550000000001	77.46635134740593
Six Hats Chenin Blanc	719.4	33.77814845704754
Skinnygirl Chard	764.2000000000004	8.924365349385024
Smirnoff Cinn Sugar Twist	1169.1000000000006	2.694380292532755
Smirnoff Light Strawberry	29.699999999999996	50.16835016835016
Smirnoff Pineapple	796.9500000000004	6.89503732981997
Smirnoff Pomegrante Vodka	779.4	25.943033102386444
Smirnoff Sours Watermelon	727.6500000000001	56.95732838589981
Smirnoff Wh Peach Sorbet	1732.5000000000084	75.6883116883118
Smith & Sons Cab Svgn	689.7	31.491953023053505
Solar de Randez Crianza	89.94999999999999	34.63035019455252
Spiced Root Marley Rum	1499.0000000000005	49.286190793862595
St Elizabeth Allspice Dram	899.7000000000002	50.627987106813386
St Francis White Splash	359.4000000000002	32.888146911519236
St George Calif Citrus Vodka	124.94999999999999	25.930372148859526
St Julien Rose CDR	872.5000000000005	35.08309455587396
Stella Moscato	699.5	35.09649749821301
Stellar Organics Cab Svgn	1753.6500000000003	10.495252758532212
Stellar Organics Merlot	1169.1000000000006	28.166966042254764
Stellar Organics Shiraz	779.4	31.02386451116243
Stival Pnt Grigio Veneto	1438.1999999999998	34.1677096370463
Stradanova Barolo	979.8000000000001	0.6736068585425736
Stump Jump Shiraz	1558.7000000000005	40.41188169628539
Sule Susumaniello IGP	104.94999999999999	31.967603620771794
Summers Calistoga Cab Svgn N	999.6000000000003	32.412965186074445
Summers Est Cab S Andriana C	1219.2500000000002	33.5165060488005
Sutter Home Malbec Arg	359.4	32.05342237061768
Sutter Home Pnt Grigio	715.1999999999999	33.55704697986576
Sutter Home Red Blend	908.7500000000001	4.676020417943249
Sutter Home Red Moscato	1748.2500000000011	20.000000000000018
TJ Lot #45 Zinfandel Tilting	839.4	33.30950679056469
Tamellini Soave DOC	899.4	33.3555703802535
Tangle Ridge Canadian Whisky	1189.3	26.872950475069363
Tanteo Tropical Tequila	999.7500000000001	69.92248062015504
Tavernello Pinot Grigio IGT	359.7	31.02585487906589
Tavernello Pnt Grigio	718.8	44.07345575959934
Taylor Lake Country Wh	319.6	34.16770963704633
Telmo Rodriguez Gaba do XII	539.4	34.59399332591768
Tempus Fugit Gran Classico	199.95000000000002	24.231057764441115
Tempus Fugit de Violettes	164.95000000000002	21.88541982418916
Tenuta Santo Pietro Imago 11	1646.2500000000007	45.621867881549
Terra D'Oro Znfdl	719.4	32.443703085904914
Terrazas Alto Cab Svgn Argn	953.9000000000003	28.797567879232655
Terrazas Alto Chard Mendoza	1391.0500000000002	12.39711009668957
Terrilogio Primitivo	948.8000000000003	42.959527824620594
Terruzzi & Puthod Vernaccia	24.950000000000003	32.46492985971944
Thatchers Organic Coffee Hou	499.5000000000002	21.221221221221256
Thatchers Organic Pomegranat	1348.650000000001	27.527527527527575
The Crusher 12 Sugar Beet Rd	839.4	31.522516082916376
The Curator White	599.4	32.93293293293293
The Divining Rod Chard	1199.1500000000005	9.63599216111417
The Great American Wine Chrd	659.4500000000002	39.767988475244536
The Loop Svgn Bl	839.4	33.30950679056469
The Messenger Telegram White	1044.45	69.0746325817416
The Offering Rhone	489.79999999999995	34.2180481829318
The Path Merlot	1438.8000000000009	45.87155963302756
The Pessimist Cab Svgn	454.35	36.34862991086166
The Royal Chenin Blanc	1019.1500000000003	64.54398273070697
The Usual Suspect Cab Svgn	1748.2500000000005	27.790647790647817
Three Olives Cake Vodka	1199.2000000000003	41.827885256837874
Three Olives Elvis Presley	599.6000000000001	43.16210807204805
Three Olives Tomato Vodka	1573.9500000000005	65.24667238476447
Three Saints Steak House Red	839.4	32.451751250893494
Three Thieves Bandit Merlot	479.4	31.038798498122645
Three Wishes Cab Svgn	1118.5999999999985	21.562667620239516
Three Wishes Merlot	1233.7499999999995	17.45896656534954
Three Wishes Pnt Grigio Colm	970.5499999999993	21.36417495234652
Tierra de Antes Malbec Mndza	651.0500000000002	42.86153137239846
Tierruca Svgn Bl Rsva	958.8	25.53191489361703
Tijuana White Tequilla	44.95	28.587319243604004
Tiki Sound Svgn Bl	1633.5500000000006	67.751216675339
Tin Barn Znfdl RRV Gilsson	1319.4	32.42382901318782
Tippy Cow Vanilla Soft Serve	1199.4000000000003	40.970485242621336
Tisdale Vyds Sweet Red	957.6000000000004	19.486215538847137
Tomada de Castro Albarino	1079.4	33.351862145636474
Tommasi Poggio Tufo Cab Svgn	1348.65	74.78960441923405
Torna Sorrento Limoncello	1329.0500000000006	87.85598735939205
Tortoise Creek Znfdl	719.4	31.526271893244374
Tozai Nigori Voice Mist Sake	659.7000000000002	31.96907685311507
Tozai Typhoon Sake	399.7500000000001	21.57598499061916
Tracia Syrah	224.70000000000005	88.49577214063196
Trackers Crossing Moscato	733.9500000000007	21.193541794400215
Trader Joe's Chard 720 Btls	227.39999999999998	32.45382585751979
Trader Joe's Pet Rsv Merlot	449.4	35.11348464619492
Trader Joe's Petit Rsv Znfdl	467.40000000000003	31.06546854942234
Travis Hasse's Apple Pie Liq	1359.1500000000005	48.085200309016685
Treana White Table Central	1079.4	31.96220122290162
Trentadue Merlot Alex Vly	1044.4500000000003	27.73229929628035
Triibe Celtic	1594.1500000000003	68.42204309506633
Triple Eight Vodka	319.90000000000003	24.25758049390435
Trivento Birds & Bees Sw Red	1222.2	31.07511045655375
Trivento Golden RSV Malbec	467.40000000000003	34.659820282413364
True Myth Chard Keg	1554.95	34.21010321875302
Tussock Jumper Chard	49.95	31.931931931931935
Tussock Jumper Malbec	299.40000000000003	34.669338677354716
Tutunjian Cab Svgn	929.4	34.66752743705616
Twenty 2 Coffee Vodka	1499.4	26.4905962384954
Valckenberg Madonna Spatlese	779.4	32.409545804464976
Valckenberg Rsl	974.2500000000005	47.036181678214035
Valdivieso Brut	1104.1500000000005	78.60345061812255
Van Gogh Chocolate Liqueur	1033.8500000000004	5.614934468249784
Van Ruiten Family Cab Svgn	1730.850000000001	88.26588092555681
Velvet Crush Cab Svgn	819.4000000000004	1.1471808640469157
Vendange Chard 192/2Pk  Plt	959.4	18.261413383364598
Vendange Shiraz	877.8000000000003	12.337662337662394
Vendange Sweet Pink Moscato	978.600000000001	12.446351931330616
Vendange Sweet Red	524.2500000000003	21.54506437768245
Venta Morales Organic Tempra	1231.0500000000006	19.873278908249098
Veuve du Vernay Sparkling Ro	957.6000000000007	1.5037593984963082
Viberti Chard	1541.15	64.84443435097168
Vieux Clocher Rose CDR	1119.1000000000006	45.715306943079284
Villa Fassini Sangio/Cab	449.4	35.51401869158878
Villa Olmi Cabernet Svgn	539.4	31.034482758620683
Vin Vault Pnt Nr	1573.5000000000007	73.84175405147761
Vin Vault Red	367.15000000000003	40.92332833991557
Vincent Van Gogh Espresso V	839.7	23.079671311182558
Vinedo de Los Vientos Estiv	1599.0000000000005	18.348968105065712
Vinum Cellars Znfdl Cal	1376.55	42.69732301768915
Vista Point Cab Svgn	1047.0	20.57306590257875
Vista Point Chard	1553.0500000000013	20.02833134799271
Vista Point Merlot	628.2	7.927411652340011
Vista Point Pnt Grigio/Col	1256.4000000000005	24.11652340019104
Viu Manent Cab Svgn La Capil	839.4000000000003	65.51107934238743
Viu Manent Rsva Svgn Blanc	479.4	39.54943679599499
Viu Manet Rsva Chard	1076.15	14.695906704455695
Viu Manet Rsva Merlot	1438.2000000000003	31.53942428035046
Volcanes Summit Series Cab S	719.4	29.190992493744787
Voss Svgn Blanc Napa Vly	74.95	32.88859239492995
Walnut Crest Malbec	299.7	41.94194194194194
Weller Antique -Hanover Chop	1379.4	20.00869943453675
Whalers Vanille Rum	749.4	23.69895916733387
White Knight Viognier	714.4500000000002	39.70186857022887
Wicked Silky Shiraz	592.2	31.914893617021285
Wild Turkey 81 Rye	1079.5500000000002	21.884118382659448
Wine Cube Chard	679.6000000000003	9.520306062389661
Wisdom & Warter Cream Sherry	399.20000000000016	41.833667334669364
Wolf Blass Ylw Lb Shiraz/Cab	974.2500000000003	78.49627918911985
Woodwork Cab Svgn	719.4	33.36113427856547
Xicaru Silver Mezcal	599.8	28.576192064021328
Xinomavro Naoussa Young Vine	959.4000000000001	35.08442776735462
Yellow Tail Moscato Bubbles	1299.0000000000007	50.98152424942266
Yosemite Road Red	261.75	47.73638968481375
Yukon Jack Wicked Hot	879.4500000000003	20.92785263516972
Z Alexander Brown Uncage Red	899.4000000000001	34.22281521014011
ZIPZ Pnt Grigio	53.7	35.754189944134076
Zacharias Cab Svgn	1438.8000000000002	32.860717264387
Zardetto Pros di Coneg Brut	1729.300000000002	88.75845717920546
Zerran Tinto Montsant	699.5500000000001	77.59273818883568
Zhenka Vodka 80 Proof	1201.9500000000012	87.30396439119765
Zoe Red by D Skouras	1498.7500000000005	2.7189324437031
Zwack Liqueur	1139.4000000000003	16.65350184307534
